Customer_ID,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend,Recommendation_Index
899,0.4444444444444445,Good service,0.5555555555555556,0.47777777777777775
629,1.0,Needs improvement,0.7777777777777777,0.9333333333333332
972,0.6666666666666665,Excellent,0.6666666666666665,0.6666666666666665
502,0.5555555555555556,Very satisfied,0.6666666666666665,0.5888888888888888
149,0.5555555555555556,Good service,0.1111111111111111,0.4222222222222222
269,0.8888888888888888,Very satisfied,0.3333333333333333,0.7222222222222221
701,0.5555555555555556,Good service,0.0,0.3888888888888889
653,0.5555555555555556,Good service,0.6666666666666665,0.5888888888888888
105,0.8888888888888888,Excellent,0.3333333333333333,0.7222222222222221
466,1.0,Very satisfied,0.8888888888888888,0.9666666666666666
764,0.4444444444444445,Unsatisfactory,0.5555555555555556,0.47777777777777775
929,0.5555555555555556,Good service,0.5555555555555556,0.5555555555555556
902,0.5555555555555556,Unsatisfactory,0.8888888888888888,0.6555555555555556
281,0.6666666666666665,Needs improvement,0.7777777777777777,0.6999999999999997
407,0.8888888888888888,Very satisfied,0.5555555555555556,0.7888888888888888
856,0.4444444444444445,Excellent,0.5555555555555556,0.47777777777777775
613,0.4444444444444445,Very satisfied,0.5555555555555556,0.47777777777777775
794,0.3333333333333333,Needs improvement,0.3333333333333333,0.3333333333333333
900,1.0,Unsatisfactory,0.4444444444444445,0.8333333333333333
358,0.3333333333333333,Very satisfied,0.2222222222222222,0.3
675,0.7777777777777777,Needs improvement,0.8888888888888888,0.8111111111111109
203,0.1111111111111111,Unsatisfactory,0.1111111111111111,0.1111111111111111
612,1.0,Excellent,0.6666666666666665,0.8999999999999999
281,0.7777777777777777,Unsatisfactory,0.0,0.5444444444444443
916,0.1111111111111111,Good service,1.0,0.37777777777777777
257,0.0,Needs improvement,0.6666666666666665,0.19999999999999996
94,1.0,Unsatisfactory,0.1111111111111111,0.7333333333333333
324,0.8888888888888888,Needs improvement,0.4444444444444445,0.7555555555555554
791,0.7777777777777777,Unsatisfactory,0.0,0.5444444444444443
739,0.5555555555555556,Very satisfied,0.4444444444444445,0.5222222222222223
362,0.3333333333333333,Very satisfied,0.3333333333333333,0.3333333333333333
662,0.1111111111111111,Needs improvement,0.0,0.07777777777777777
351,0.7777777777777777,Excellent,0.0,0.5444444444444443
62,0.2222222222222222,Good service,0.6666666666666665,0.3555555555555555
641,1.0,Excellent,0.2222222222222222,0.7666666666666666
187,0.3333333333333333,Excellent,1.0,0.5333333333333333
580,0.4444444444444445,Excellent,0.8888888888888888,0.5777777777777777
915,0.3333333333333333,Excellent,0.8888888888888888,0.5
542,0.7777777777777777,Unsatisfactory,1.0,0.8444444444444443
897,0.8888888888888888,Unsatisfactory,0.8888888888888888,0.8888888888888888
304,0.0,Needs improvement,0.0,0.0
787,0.1111111111111111,Very satisfied,0.3333333333333333,0.17777777777777776
639,0.3333333333333333,Very satisfied,0.0,0.2333333333333333
436,0.0,Very satisfied,0.0,0.0
213,0.5555555555555556,Very satisfied,0.8888888888888888,0.6555555555555556
406,0.4444444444444445,Very satisfied,0.4444444444444445,0.4444444444444444
818,0.6666666666666665,Excellent,0.0,0.4666666666666665
962,0.5555555555555556,Needs improvement,0.2222222222222222,0.45555555555555555
134,0.2222222222222222,Good service,0.6666666666666665,0.3555555555555555
960,0.4444444444444445,Unsatisfactory,0.1111111111111111,0.34444444444444444
917,0.2222222222222222,Good service,0.3333333333333333,0.25555555555555554
993,0.8888888888888888,Very satisfied,0.1111111111111111,0.6555555555555554
915,0.1111111111111111,Unsatisfactory,0.8888888888888888,0.34444444444444444
219,0.5555555555555556,Good service,0.8888888888888888,0.6555555555555556
421,0.8888888888888888,Needs improvement,0.6666666666666665,0.8222222222222221
319,1.0,Good service,0.6666666666666665,0.8999999999999999
157,0.6666666666666665,Needs improvement,0.1111111111111111,0.49999999999999983
188,0.4444444444444445,Unsatisfactory,1.0,0.6111111111111112
476,0.1111111111111111,Very satisfied,0.7777777777777777,0.31111111111111106
162,0.1111111111111111,Excellent,0.0,0.07777777777777777
129,0.3333333333333333,Very satisfied,0.7777777777777777,0.46666666666666656
304,1.0,Needs improvement,0.4444444444444445,0.8333333333333333
89,0.1111111111111111,Excellent,0.3333333333333333,0.17777777777777776
895,0.7777777777777777,Excellent,1.0,0.8444444444444443
917,1.0,Good service,0.1111111111111111,0.7333333333333333
162,0.6666666666666665,Very satisfied,0.2222222222222222,0.5333333333333332
922,0.6666666666666665,Unsatisfactory,1.0,0.7666666666666665
36,0.2222222222222222,Very satisfied,0.1111111111111111,0.18888888888888886
227,0.6666666666666665,Good service,0.3333333333333333,0.5666666666666665
151,0.7777777777777777,Unsatisfactory,0.2222222222222222,0.6111111111111109
593,0.4444444444444445,Needs improvement,0.4444444444444445,0.4444444444444444
47,0.0,Very satisfied,0.6666666666666665,0.19999999999999996
716,0.0,Good service,0.8888888888888888,0.26666666666666666
940,0.3333333333333333,Excellent,0.4444444444444445,0.36666666666666664
660,0.1111111111111111,Needs improvement,0.7777777777777777,0.31111111111111106
231,0.6666666666666665,Unsatisfactory,0.1111111111111111,0.49999999999999983
539,0.2222222222222222,Good service,0.5555555555555556,0.3222222222222222
701,0.3333333333333333,Very satisfied,0.7777777777777777,0.46666666666666656
165,0.8888888888888888,Good service,0.8888888888888888,0.8888888888888888
724,0.1111111111111111,Needs improvement,0.3333333333333333,0.17777777777777776
820,0.7777777777777777,Good service,0.3333333333333333,0.6444444444444443
587,0.0,Needs improvement,0.6666666666666665,0.19999999999999996
604,0.2222222222222222,Unsatisfactory,0.3333333333333333,0.25555555555555554
574,0.3333333333333333,Unsatisfactory,0.4444444444444445,0.36666666666666664
66,0.5555555555555556,Very satisfied,0.1111111111111111,0.4222222222222222
920,0.0,Unsatisfactory,0.1111111111111111,0.03333333333333333
80,0.7777777777777777,Needs improvement,1.0,0.8444444444444443
140,0.1111111111111111,Very satisfied,0.4444444444444445,0.21111111111111108
400,0.4444444444444445,Very satisfied,1.0,0.6111111111111112
932,0.5555555555555556,Needs improvement,1.0,0.6888888888888889
130,0.7777777777777777,Good service,0.1111111111111111,0.5777777777777776
985,0.2222222222222222,Very satisfied,0.5555555555555556,0.3222222222222222
766,0.8888888888888888,Very satisfied,0.5555555555555556,0.7888888888888888
446,0.4444444444444445,Very satisfied,0.7777777777777777,0.5444444444444444
832,0.7777777777777777,Excellent,0.0,0.5444444444444443
29,0.3333333333333333,Unsatisfactory,0.6666666666666665,0.43333333333333324
988,0.8888888888888888,Needs improvement,0.6666666666666665,0.8222222222222221
202,0.7777777777777777,Excellent,0.8888888888888888,0.8111111111111109
237,0.4444444444444445,Needs improvement,0.3333333333333333,0.4111111111111111
599,0.2222222222222222,Unsatisfactory,0.6666666666666665,0.3555555555555555
608,0.0,Good service,0.5555555555555556,0.16666666666666666
799,0.4444444444444445,Needs improvement,0.3333333333333333,0.4111111111111111
339,0.4444444444444445,Very satisfied,1.0,0.6111111111111112
399,0.3333333333333333,Good service,0.7777777777777777,0.46666666666666656
439,1.0,Very satisfied,0.2222222222222222,0.7666666666666666
289,1.0,Good service,0.7777777777777777,0.9333333333333332
252,0.7777777777777777,Very satisfied,0.4444444444444445,0.6777777777777776
977,0.2222222222222222,Good service,0.3333333333333333,0.25555555555555554
692,1.0,Unsatisfactory,0.2222222222222222,0.7666666666666666
100,0.8888888888888888,Good service,1.0,0.922222222222222
916,0.2222222222222222,Unsatisfactory,0.6666666666666665,0.3555555555555555
585,0.3333333333333333,Needs improvement,0.6666666666666665,0.43333333333333324
422,0.5555555555555556,Needs improvement,0.5555555555555556,0.5555555555555556
643,0.8888888888888888,Good service,0.2222222222222222,0.6888888888888888
694,1.0,Excellent,0.8888888888888888,0.9666666666666666
706,0.1111111111111111,Very satisfied,0.1111111111111111,0.1111111111111111
18,0.1111111111111111,Needs improvement,0.2222222222222222,0.14444444444444443
471,0.1111111111111111,Needs improvement,0.0,0.07777777777777777
638,0.4444444444444445,Good service,0.6666666666666665,0.5111111111111111
723,0.5555555555555556,Good service,0.1111111111111111,0.4222222222222222
7,0.5555555555555556,Good service,1.0,0.6888888888888889
419,0.2222222222222222,Unsatisfactory,0.7777777777777777,0.38888888888888884
508,0.5555555555555556,Excellent,0.1111111111111111,0.4222222222222222
114,0.0,Good service,0.5555555555555556,0.16666666666666666
852,0.8888888888888888,Good service,0.0,0.6222222222222221
511,1.0,Very satisfied,0.7777777777777777,0.9333333333333332
596,0.3333333333333333,Excellent,0.4444444444444445,0.36666666666666664
851,0.1111111111111111,Good service,0.8888888888888888,0.34444444444444444
873,0.5555555555555556,Good service,0.2222222222222222,0.45555555555555555
976,0.4444444444444445,Excellent,0.1111111111111111,0.34444444444444444
614,0.2222222222222222,Needs improvement,0.6666666666666665,0.3555555555555555
469,0.2222222222222222,Needs improvement,0.6666666666666665,0.3555555555555555
93,0.4444444444444445,Very satisfied,1.0,0.6111111111111112
492,0.3333333333333333,Good service,0.4444444444444445,0.36666666666666664
828,0.4444444444444445,Excellent,0.6666666666666665,0.5111111111111111
102,0.1111111111111111,Needs improvement,0.5555555555555556,0.2444444444444444
493,0.0,Good service,0.8888888888888888,0.26666666666666666
763,0.4444444444444445,Very satisfied,0.2222222222222222,0.37777777777777777
536,0.0,Good service,0.3333333333333333,0.09999999999999999
485,0.2222222222222222,Needs improvement,0.8888888888888888,0.42222222222222217
989,0.7777777777777777,Very satisfied,1.0,0.8444444444444443
479,0.7777777777777777,Needs improvement,0.7777777777777777,0.7777777777777776
877,0.8888888888888888,Needs improvement,1.0,0.922222222222222
167,0.0,Unsatisfactory,0.5555555555555556,0.16666666666666666
140,0.3333333333333333,Very satisfied,0.2222222222222222,0.3
94,0.5555555555555556,Unsatisfactory,0.8888888888888888,0.6555555555555556
181,0.6666666666666665,Needs improvement,0.8888888888888888,0.7333333333333332
576,0.4444444444444445,Good service,0.5555555555555556,0.47777777777777775
4,0.6666666666666665,Excellent,0.1111111111111111,0.49999999999999983
606,1.0,Very satisfied,0.6666666666666665,0.8999999999999999
389,0.7777777777777777,Needs improvement,0.8888888888888888,0.8111111111111109
272,1.0,Good service,0.8888888888888888,0.9666666666666666
795,0.5555555555555556,Needs improvement,0.2222222222222222,0.45555555555555555
132,0.3333333333333333,Needs improvement,0.1111111111111111,0.26666666666666666
584,0.0,Very satisfied,0.4444444444444445,0.13333333333333333
816,0.4444444444444445,Needs improvement,1.0,0.6111111111111112
904,1.0,Needs improvement,0.6666666666666665,0.8999999999999999
593,1.0,Unsatisfactory,0.2222222222222222,0.7666666666666666
512,1.0,Very satisfied,0.3333333333333333,0.7999999999999999
686,0.3333333333333333,Good service,1.0,0.5333333333333333
812,0.4444444444444445,Needs improvement,0.1111111111111111,0.34444444444444444
963,0.5555555555555556,Very satisfied,1.0,0.6888888888888889
987,0.8888888888888888,Needs improvement,0.1111111111111111,0.6555555555555554
52,0.2222222222222222,Very satisfied,0.6666666666666665,0.3555555555555555
290,0.5555555555555556,Good service,0.1111111111111111,0.4222222222222222
446,1.0,Unsatisfactory,0.0,0.7
237,0.6666666666666665,Unsatisfactory,0.3333333333333333,0.5666666666666665
789,0.1111111111111111,Needs improvement,0.5555555555555556,0.2444444444444444
491,0.8888888888888888,Unsatisfactory,1.0,0.922222222222222
280,0.7777777777777777,Unsatisfactory,1.0,0.8444444444444443
44,0.5555555555555556,Needs improvement,0.3333333333333333,0.4888888888888889
882,0.8888888888888888,Excellent,0.0,0.6222222222222221
766,0.2222222222222222,Needs improvement,0.0,0.15555555555555553
937,0.3333333333333333,Needs improvement,0.8888888888888888,0.5
925,0.6666666666666665,Good service,0.0,0.4666666666666665
359,0.0,Excellent,0.6666666666666665,0.19999999999999996
646,0.0,Good service,0.6666666666666665,0.19999999999999996
568,0.0,Very satisfied,0.0,0.0
526,0.7777777777777777,Very satisfied,0.0,0.5444444444444443
690,0.5555555555555556,Very satisfied,0.5555555555555556,0.5555555555555556
462,0.2222222222222222,Good service,0.7777777777777777,0.38888888888888884
101,1.0,Unsatisfactory,0.6666666666666665,0.8999999999999999
692,0.6666666666666665,Needs improvement,0.5555555555555556,0.6333333333333332
984,0.5555555555555556,Very satisfied,1.0,0.6888888888888889
461,0.4444444444444445,Unsatisfactory,0.2222222222222222,0.37777777777777777
769,0.2222222222222222,Needs improvement,0.6666666666666665,0.3555555555555555
268,0.3333333333333333,Needs improvement,0.5555555555555556,0.39999999999999997
883,0.0,Good service,0.7777777777777777,0.23333333333333328
362,0.8888888888888888,Unsatisfactory,0.3333333333333333,0.7222222222222221
408,0.4444444444444445,Good service,0.8888888888888888,0.5777777777777777
37,0.1111111111111111,Very satisfied,0.0,0.07777777777777777
468,0.8888888888888888,Good service,0.6666666666666665,0.8222222222222221
966,0.6666666666666665,Unsatisfactory,0.8888888888888888,0.7333333333333332
716,0.7777777777777777,Needs improvement,1.0,0.8444444444444443
981,0.2222222222222222,Very satisfied,0.0,0.15555555555555553
259,0.6666666666666665,Very satisfied,1.0,0.7666666666666665
509,0.0,Needs improvement,0.2222222222222222,0.06666666666666667
667,0.5555555555555556,Needs improvement,0.6666666666666665,0.5888888888888888
750,1.0,Good service,0.8888888888888888,0.9666666666666666
612,1.0,Excellent,0.5555555555555556,0.8666666666666666
273,0.5555555555555556,Good service,0.1111111111111111,0.4222222222222222
625,0.2222222222222222,Needs improvement,0.4444444444444445,0.28888888888888886
110,0.5555555555555556,Very satisfied,0.6666666666666665,0.5888888888888888
655,0.2222222222222222,Unsatisfactory,0.6666666666666665,0.3555555555555555
679,1.0,Good service,1.0,1.0
260,0.8888888888888888,Very satisfied,0.6666666666666665,0.8222222222222221
657,0.6666666666666665,Unsatisfactory,0.3333333333333333,0.5666666666666665
742,0.3333333333333333,Unsatisfactory,0.5555555555555556,0.39999999999999997
907,0.2222222222222222,Very satisfied,1.0,0.4555555555555555
268,0.5555555555555556,Very satisfied,0.5555555555555556,0.5555555555555556
32,0.8888888888888888,Good service,0.6666666666666665,0.8222222222222221
923,0.2222222222222222,Needs improvement,0.8888888888888888,0.42222222222222217
940,0.7777777777777777,Unsatisfactory,0.5555555555555556,0.7111111111111109
811,0.5555555555555556,Needs improvement,1.0,0.6888888888888889
731,0.3333333333333333,Needs improvement,0.0,0.2333333333333333
177,0.4444444444444445,Unsatisfactory,0.7777777777777777,0.5444444444444444
104,0.2222222222222222,Needs improvement,0.1111111111111111,0.18888888888888886
236,0.1111111111111111,Needs improvement,0.2222222222222222,0.14444444444444443
93,0.8888888888888888,Needs improvement,0.4444444444444445,0.7555555555555554
201,0.2222222222222222,Unsatisfactory,0.5555555555555556,0.3222222222222222
811,0.5555555555555556,Good service,0.6666666666666665,0.5888888888888888
899,0.4444444444444445,Good service,0.3333333333333333,0.4111111111111111
743,1.0,Very satisfied,0.2222222222222222,0.7666666666666666
925,0.7777777777777777,Unsatisfactory,0.8888888888888888,0.8111111111111109
767,0.4444444444444445,Good service,0.3333333333333333,0.4111111111111111
597,0.7777777777777777,Good service,0.8888888888888888,0.8111111111111109
35,0.4444444444444445,Excellent,0.8888888888888888,0.5777777777777777
117,1.0,Excellent,0.2222222222222222,0.7666666666666666
688,0.5555555555555556,Excellent,0.2222222222222222,0.45555555555555555
458,0.4444444444444445,Very satisfied,0.7777777777777777,0.5444444444444444
471,0.1111111111111111,Unsatisfactory,0.0,0.07777777777777777
935,1.0,Good service,0.5555555555555556,0.8666666666666666
985,1.0,Very satisfied,0.5555555555555556,0.8666666666666666
920,0.5555555555555556,Good service,0.8888888888888888,0.6555555555555556
788,0.6666666666666665,Needs improvement,0.1111111111111111,0.49999999999999983
399,0.2222222222222222,Very satisfied,0.7777777777777777,0.38888888888888884
597,0.5555555555555556,Needs improvement,0.6666666666666665,0.5888888888888888
117,0.6666666666666665,Unsatisfactory,0.1111111111111111,0.49999999999999983
362,1.0,Good service,0.0,0.7
204,0.3333333333333333,Good service,0.3333333333333333,0.3333333333333333
146,0.1111111111111111,Good service,0.1111111111111111,0.1111111111111111
444,0.8888888888888888,Excellent,0.2222222222222222,0.6888888888888888
727,0.8888888888888888,Very satisfied,0.1111111111111111,0.6555555555555554
617,0.5555555555555556,Good service,0.8888888888888888,0.6555555555555556
861,0.1111111111111111,Good service,0.3333333333333333,0.17777777777777776
297,0.2222222222222222,Unsatisfactory,0.0,0.15555555555555553
868,0.4444444444444445,Very satisfied,0.7777777777777777,0.5444444444444444
581,0.4444444444444445,Good service,0.3333333333333333,0.4111111111111111
487,0.8888888888888888,Good service,1.0,0.922222222222222
986,1.0,Unsatisfactory,0.7777777777777777,0.9333333333333332
767,0.2222222222222222,Good service,0.7777777777777777,0.38888888888888884
231,0.1111111111111111,Needs improvement,0.8888888888888888,0.34444444444444444
203,1.0,Very satisfied,1.0,1.0
362,0.7777777777777777,Excellent,0.6666666666666665,0.7444444444444442
395,0.6666666666666665,Needs improvement,0.3333333333333333,0.5666666666666665
248,0.8888888888888888,Needs improvement,0.1111111111111111,0.6555555555555554
440,0.2222222222222222,Good service,0.5555555555555556,0.3222222222222222
914,0.5555555555555556,Good service,0.3333333333333333,0.4888888888888889
396,0.4444444444444445,Good service,0.5555555555555556,0.47777777777777775
761,0.4444444444444445,Needs improvement,0.7777777777777777,0.5444444444444444
656,1.0,Excellent,0.2222222222222222,0.7666666666666666
795,0.7777777777777777,Good service,0.0,0.5444444444444443
356,0.0,Unsatisfactory,0.4444444444444445,0.13333333333333333
401,0.0,Very satisfied,0.2222222222222222,0.06666666666666667
241,0.2222222222222222,Excellent,0.5555555555555556,0.3222222222222222
341,0.1111111111111111,Good service,0.2222222222222222,0.14444444444444443
887,0.1111111111111111,Good service,0.0,0.07777777777777777
229,0.1111111111111111,Good service,0.8888888888888888,0.34444444444444444
543,0.3333333333333333,Unsatisfactory,0.4444444444444445,0.36666666666666664
621,0.0,Unsatisfactory,0.1111111111111111,0.03333333333333333
931,1.0,Good service,0.1111111111111111,0.7333333333333333
539,0.8888888888888888,Needs improvement,0.8888888888888888,0.8888888888888888
855,0.4444444444444445,Very satisfied,0.0,0.3111111111111111
672,0.4444444444444445,Good service,1.0,0.6111111111111112
529,0.8888888888888888,Good service,0.2222222222222222,0.6888888888888888
267,0.4444444444444445,Needs improvement,1.0,0.6111111111111112
129,0.7777777777777777,Needs improvement,0.6666666666666665,0.7444444444444442
220,0.0,Unsatisfactory,0.0,0.0
82,0.0,Unsatisfactory,0.1111111111111111,0.03333333333333333
561,0.3333333333333333,Good service,0.5555555555555556,0.39999999999999997
553,0.7777777777777777,Unsatisfactory,0.8888888888888888,0.8111111111111109
20,0.2222222222222222,Very satisfied,0.8888888888888888,0.42222222222222217
327,0.0,Unsatisfactory,0.7777777777777777,0.23333333333333328
37,0.8888888888888888,Very satisfied,0.2222222222222222,0.6888888888888888
382,0.8888888888888888,Unsatisfactory,0.1111111111111111,0.6555555555555554
912,0.8888888888888888,Needs improvement,0.0,0.6222222222222221
39,0.5555555555555556,Good service,0.8888888888888888,0.6555555555555556
109,0.1111111111111111,Needs improvement,0.4444444444444445,0.21111111111111108
429,0.3333333333333333,Very satisfied,0.2222222222222222,0.3
64,0.1111111111111111,Good service,1.0,0.37777777777777777
175,0.6666666666666665,Needs improvement,1.0,0.7666666666666665
791,0.2222222222222222,Unsatisfactory,0.4444444444444445,0.28888888888888886
32,0.8888888888888888,Good service,0.2222222222222222,0.6888888888888888
945,0.6666666666666665,Good service,0.8888888888888888,0.7333333333333332
721,0.7777777777777777,Needs improvement,0.0,0.5444444444444443
891,0.8888888888888888,Needs improvement,0.0,0.6222222222222221
531,0.7777777777777777,Good service,0.2222222222222222,0.6111111111111109
106,0.6666666666666665,Unsatisfactory,0.5555555555555556,0.6333333333333332
482,0.8888888888888888,Needs improvement,0.1111111111111111,0.6555555555555554
206,0.0,Very satisfied,0.0,0.0
247,0.3333333333333333,Good service,0.7777777777777777,0.46666666666666656
835,0.3333333333333333,Good service,1.0,0.5333333333333333
679,0.4444444444444445,Needs improvement,0.8888888888888888,0.5777777777777777
89,0.7777777777777777,Good service,1.0,0.8444444444444443
316,1.0,Excellent,0.0,0.7
11,0.0,Good service,0.2222222222222222,0.06666666666666667
49,0.5555555555555556,Needs improvement,0.4444444444444445,0.5222222222222223
911,0.8888888888888888,Very satisfied,0.6666666666666665,0.8222222222222221
896,1.0,Unsatisfactory,1.0,1.0
979,0.7777777777777777,Unsatisfactory,0.3333333333333333,0.6444444444444443
573,0.1111111111111111,Very satisfied,0.5555555555555556,0.2444444444444444
171,0.6666666666666665,Excellent,0.0,0.4666666666666665
143,0.5555555555555556,Good service,0.3333333333333333,0.4888888888888889
207,0.1111111111111111,Needs improvement,0.7777777777777777,0.31111111111111106
998,0.0,Unsatisfactory,0.4444444444444445,0.13333333333333333
463,0.1111111111111111,Unsatisfactory,0.7777777777777777,0.31111111111111106
509,1.0,Excellent,0.0,0.7
201,0.5555555555555556,Unsatisfactory,1.0,0.6888888888888889
5,0.7777777777777777,Excellent,0.8888888888888888,0.8111111111111109
211,0.2222222222222222,Very satisfied,0.3333333333333333,0.25555555555555554
984,0.4444444444444445,Good service,0.8888888888888888,0.5777777777777777
29,0.1111111111111111,Needs improvement,0.7777777777777777,0.31111111111111106
190,0.7777777777777777,Unsatisfactory,0.7777777777777777,0.7777777777777776
188,0.3333333333333333,Needs improvement,0.1111111111111111,0.26666666666666666
837,1.0,Very satisfied,0.2222222222222222,0.7666666666666666
767,0.5555555555555556,Unsatisfactory,1.0,0.6888888888888889
150,0.2222222222222222,Excellent,0.8888888888888888,0.42222222222222217
525,0.7777777777777777,Good service,0.2222222222222222,0.6111111111111109
946,0.7777777777777777,Good service,0.7777777777777777,0.7777777777777776
884,0.2222222222222222,Very satisfied,0.4444444444444445,0.28888888888888886
943,0.5555555555555556,Good service,0.6666666666666665,0.5888888888888888
366,1.0,Needs improvement,0.3333333333333333,0.7999999999999999
157,0.4444444444444445,Excellent,0.7777777777777777,0.5444444444444444
80,1.0,Very satisfied,0.3333333333333333,0.7999999999999999
868,0.8888888888888888,Needs improvement,0.4444444444444445,0.7555555555555554
273,0.6666666666666665,Needs improvement,0.0,0.4666666666666665
660,1.0,Good service,1.0,1.0
718,0.2222222222222222,Needs improvement,0.7777777777777777,0.38888888888888884
626,0.5555555555555556,Unsatisfactory,0.6666666666666665,0.5888888888888888
518,1.0,Unsatisfactory,0.4444444444444445,0.8333333333333333
790,0.1111111111111111,Good service,0.5555555555555556,0.2444444444444444
232,0.5555555555555556,Unsatisfactory,0.0,0.3888888888888889
649,0.4444444444444445,Good service,0.7777777777777777,0.5444444444444444
160,0.2222222222222222,Good service,0.8888888888888888,0.42222222222222217
344,0.6666666666666665,Very satisfied,0.4444444444444445,0.5999999999999999
289,0.3333333333333333,Good service,1.0,0.5333333333333333
205,0.5555555555555556,Very satisfied,0.6666666666666665,0.5888888888888888
995,0.8888888888888888,Good service,1.0,0.922222222222222
838,0.5555555555555556,Needs improvement,0.3333333333333333,0.4888888888888889
305,0.3333333333333333,Needs improvement,0.5555555555555556,0.39999999999999997
360,1.0,Very satisfied,0.1111111111111111,0.7333333333333333
670,0.1111111111111111,Good service,0.3333333333333333,0.17777777777777776
870,0.8888888888888888,Needs improvement,0.4444444444444445,0.7555555555555554
400,0.3333333333333333,Good service,0.8888888888888888,0.5
449,0.3333333333333333,Good service,0.8888888888888888,0.5
106,0.1111111111111111,Unsatisfactory,0.7777777777777777,0.31111111111111106
82,0.4444444444444445,Very satisfied,0.3333333333333333,0.4111111111111111
342,0.5555555555555556,Good service,0.5555555555555556,0.5555555555555556
986,1.0,Very satisfied,0.6666666666666665,0.8999999999999999
782,0.5555555555555556,Very satisfied,0.0,0.3888888888888889
952,0.2222222222222222,Excellent,0.0,0.15555555555555553
421,0.8888888888888888,Good service,0.3333333333333333,0.7222222222222221
49,0.6666666666666665,Needs improvement,0.2222222222222222,0.5333333333333332
206,0.2222222222222222,Unsatisfactory,1.0,0.4555555555555555
218,0.3333333333333333,Very satisfied,0.3333333333333333,0.3333333333333333
818,0.6666666666666665,Good service,0.8888888888888888,0.7333333333333332
676,0.7777777777777777,Unsatisfactory,0.1111111111111111,0.5777777777777776
436,0.5555555555555556,Unsatisfactory,0.3333333333333333,0.4888888888888889
791,0.3333333333333333,Good service,0.6666666666666665,0.43333333333333324
322,0.1111111111111111,Good service,0.1111111111111111,0.1111111111111111
231,1.0,Unsatisfactory,0.7777777777777777,0.9333333333333332
711,0.7777777777777777,Good service,1.0,0.8444444444444443
487,0.0,Very satisfied,0.3333333333333333,0.09999999999999999
429,0.8888888888888888,Good service,0.8888888888888888,0.8888888888888888
883,0.7777777777777777,Good service,0.0,0.5444444444444443
284,1.0,Good service,0.0,0.7
486,0.3333333333333333,Unsatisfactory,1.0,0.5333333333333333
276,1.0,Needs improvement,0.8888888888888888,0.9666666666666666
433,0.3333333333333333,Very satisfied,1.0,0.5333333333333333
185,0.1111111111111111,Good service,1.0,0.37777777777777777
722,1.0,Unsatisfactory,0.0,0.7
633,0.4444444444444445,Very satisfied,0.2222222222222222,0.37777777777777777
216,0.2222222222222222,Very satisfied,0.6666666666666665,0.3555555555555555
97,0.0,Good service,0.0,0.0
955,0.1111111111111111,Very satisfied,0.4444444444444445,0.21111111111111108
119,0.6666666666666665,Excellent,0.5555555555555556,0.6333333333333332
365,0.0,Needs improvement,0.2222222222222222,0.06666666666666667
794,0.1111111111111111,Good service,0.5555555555555556,0.2444444444444444
403,1.0,Unsatisfactory,0.3333333333333333,0.7999999999999999
618,0.6666666666666665,Good service,0.5555555555555556,0.6333333333333332
397,0.0,Very satisfied,0.5555555555555556,0.16666666666666666
458,0.6666666666666665,Good service,0.3333333333333333,0.5666666666666665
318,0.7777777777777777,Needs improvement,0.0,0.5444444444444443
382,0.1111111111111111,Very satisfied,0.2222222222222222,0.14444444444444443
142,0.3333333333333333,Good service,1.0,0.5333333333333333
457,0.6666666666666665,Good service,0.6666666666666665,0.6666666666666665
501,0.0,Good service,0.1111111111111111,0.03333333333333333
907,0.5555555555555556,Needs improvement,0.3333333333333333,0.4888888888888889
323,0.4444444444444445,Unsatisfactory,0.5555555555555556,0.47777777777777775
1000,0.5555555555555556,Unsatisfactory,0.4444444444444445,0.5222222222222223
268,0.7777777777777777,Needs improvement,0.5555555555555556,0.7111111111111109
803,0.0,Excellent,0.4444444444444445,0.13333333333333333
487,0.2222222222222222,Very satisfied,0.8888888888888888,0.42222222222222217
878,0.8888888888888888,Very satisfied,0.1111111111111111,0.6555555555555554
679,0.7777777777777777,Good service,0.3333333333333333,0.6444444444444443
160,0.3333333333333333,Good service,0.0,0.2333333333333333
743,1.0,Good service,0.6666666666666665,0.8999999999999999
14,0.8888888888888888,Good service,0.0,0.6222222222222221
705,0.6666666666666665,Very satisfied,0.5555555555555556,0.6333333333333332
155,0.1111111111111111,Needs improvement,1.0,0.37777777777777777
101,0.0,Excellent,1.0,0.3
572,0.0,Good service,0.8888888888888888,0.26666666666666666
43,0.2222222222222222,Very satisfied,0.1111111111111111,0.18888888888888886
193,1.0,Unsatisfactory,0.0,0.7
311,0.1111111111111111,Good service,1.0,0.37777777777777777
621,0.3333333333333333,Good service,0.2222222222222222,0.3
605,0.7777777777777777,Good service,0.5555555555555556,0.7111111111111109
728,0.4444444444444445,Unsatisfactory,0.6666666666666665,0.5111111111111111
465,0.4444444444444445,Unsatisfactory,0.7777777777777777,0.5444444444444444
163,0.5555555555555556,Needs improvement,0.3333333333333333,0.4888888888888889
351,0.4444444444444445,Good service,0.7777777777777777,0.5444444444444444
234,0.4444444444444445,Good service,0.6666666666666665,0.5111111111111111
928,0.6666666666666665,Very satisfied,0.7777777777777777,0.6999999999999997
403,0.5555555555555556,Excellent,0.4444444444444445,0.5222222222222223
351,1.0,Needs improvement,1.0,1.0
